ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
2934,mặt_nạ lỗ chọc thủng hơi thất_vọng chút sài mịn hồi_phục nhạn,12/7/2024,0:33,3,422218098,145,negative,0,1
2715,phổ rộng đối_xử êm đánh anesa hời mà_tích ạ_nghiệm mìh hoạt_động ngoài_trời liên_tục văn_phòng chống kiềm tốt anesa,23/04/2024,2:08,5,248700035,332,positive,1,0
4051,mát mịn thẩm_thấu nhẹ_không_bết dính không_mùi thích lớp hoàn_thành hơi bóng_xíu,28/01/2022,8:49,5,422206421,136,positive,1,0
232,chê,1/1/2022,22:06,5,422211447,55,positive,0,0
337,dịu nhẹ không_gây khô rát khó_chịu mụn hasaki chất_lượng tốt giá_cả,15/04/2020,14:21,5,422206648,135,positive,1,1
130,sài hắc nhỡ,17/08/2022,12:04,3,422203145,87,negative,0,0
119,thích đỉnh,3/12/2023,9:44,5,422206648,19,positive,2,0
1240,mịn không_sơ thấm không_bị,16/07/2023,15:09,5,422222535,56,positive,1,0
2530,tốt sạch nhờn mascara dịu sửa,21/03/2021,10:12,5,204100019,66,positive,1,0
1786,tốt_trừ chậm,19/12/2020,15:51,4,100220035,40,positive,1,1
1191,đừng ngừng sản_xuất đỉnh mỏng nhẹ kiềm mà_còn dưỡng_ẩm bôi nhẹ,28/05/2022,0:21,5,422217292,132,positive,1,0
1067,rẻ thế_này cực_kỳ tốt,30/06/2023,13:25,5,422212333,40,positive,2,0
1423,công_nhân thích_tật svr_không_khô rát rửa căng mịn thử,5/8/2021,14:08,5,293500006,115,positive,1,0
2038,ưu_điểm bôi thấm lót mướt không_bị,24/10/2022,17:58,5,422207413,115,positive,1,0
194,siêu_giá,11/7/2022,12:03,5,422211447,33,positive,0,0
2350,dễ_dàng thoải_mái,1/5/2023,11:57,5,308500013,30,positive,1,0
140,thoải_mái đắp ẩm tốt,29/08/2024,17:18,5,422218829,59,positive,2,0
2318,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:17,5,308500018,47,positive,1,0
4234,rít đắp xomg rôid dưỡng đó_nhiên mặt_nạ tốt_đắp không_bị_kích_ứng,17/07/2023,23:05,4,422205629,114,positive,2,1
1390,dị_ứng,12/12/2021,21:40,1,422220469,44,negative,0,0
25,thiên_dầu trán mụn ẩn_sài êm cải_thiện bể ẻm,25/08/2023,8:43,5,318900012,134,positive,1,0
121,tế_bào chết sạch êm,19/11/2023,12:00,5,245500010,68,positive,0,0
1082,nhiêu đắn_đo đọc quyết_định ưng_ý thơm không_bị rát khô,26/06/2022,17:47,4,422204906,136,positive,4,0
632,dưỡng tốt,17/04/2020,11:05,5,343700002,29,positive,1,0
1586,mụn thâm cải_thiện,18/10/2023,8:49,5,327500002,57,positive,1,0
678,thích hasaki,1/5/2023,18:46,5,100230064,41,positive,1,0
2326,dễ_dàng thoải_mái thư_giãn,3/5/2023,19:38,5,422205160,47,positive,1,0
2889,dưỡng_trắng trắng không_bị_bào hasaki minisize tậu fulsize_xài ưng tông tông hẳn không_bị bắt nắng kèm khỏe căng,11/1/2021,11:35,5,358300002,332,positive,3,0
1021,dễ_dàng thoải_mái thư_giãn,2/5/2023,14:37,5,308500037,41,positive,1,0
2374,tốt,29/04/2023,18:05,5,308500018,22,positive,1,0
3388,sữa lỏng mỏng nhẹ thấm không_nhờn rít kiềm tốt ưng,8/10/2017,3:37,5,249500014,76,positive,2,1
106,không_nồng dễ_chịu không_rát mẩn đỏ_tẩy êm hẳn,18/09/2023,18:11,5,245500001,73,positive,0,0
3816,tốt không_bị,8/6/2021,12:21,5,422204947,24,positive,2,0
2351,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:13,5,308500004,48,positive,1,0
567,sạch dịu nhẹ_lành tính_hợp mụn nhạy_cảm chân_ái,4/11/2024,9:58,5,100230056,81,positive,0,0
3580,chê_chê đỡ tốn,14/11/2023,0:47,5,358700005,45,positive,0,0
2913,tuyệt_vời thử bôi hơi rít_rít tầm_phút khô lớp màn mịn,28/03/2021,7:04,5,204100003,120,positive,1,2
3050,đắp hơi nóng rửa mịn,17/04/2023,19:45,5,422209635,52,positive,0,0
2446,hộp,26/07/2020,0:59,5,422205162,51,positive,0,0
164,dùg nửa lớp đỉnh mắt lớp khối_lượng chông rửa sữa rửa sạch lớp mùa đông không_hề khô,13/12/2022,8:25,5,205100137,192,positive,1,0
1460,laroche posay,26/05/2022,9:08,3,100190059,127,negative,0,0
2680,tách không_thích,20/06/2021,21:35,3,243300007,42,negative,1,1
363,dầu_xài nhẹ_dịu lớp chống nắng không_làm khô giá_cả bình_dân túi tiền_viên ủng_hộ loreal hasaki shiper dễ_thương ghê_á lịch_sự,26/10/2018,21:38,5,205100137,256,positive,2,0
2404,dễ_dàng thoải_mái thư_giãn,27/04/2023,12:54,5,308500018,47,positive,1,0
1619,trị thâm còi mụn ổn cải_thiện mụn ẩn mụn đen tuýp,9/2/2022,9:42,5,327500002,138,positive,2,0
2371,hương dễ_chịu mát giá_thành ổn,29/04/2023,19:47,5,422206537,46,positive,1,0
2918,cực_kỳ bực_mình kém,23/11/2022,10:43,1,422204947,47,negative,0,2
1480,mụn không_ổn mụn_ẩn đỏ rửa,11/6/2021,15:18,3,204900128,65,negative,1,1
2251,nhẹ_nhàng mịn,17/03/2023,22:03,5,245500010,44,positive,0,0
3582,mặt_nạ mỏng nhẹ mát_đắp độ_ẩm nhẹ_nhiên mặt_nạ nồng_hơi hắc không_tự_nhiên giá_thành rẻ,31/07/2024,13:31,5,422205808,141,positive,1,0
690,thích hasaki,30/04/2023,18:33,5,200400003,41,positive,1,0
1441,dễ_chịu dịu giá_thành ổn,3/5/2023,17:47,5,204900056,39,positive,1,0
1057,không_sạch loreal mascara zesea lemonade mà_còn mắt cực_kì hương_liệu chú_ý không_thơm không_hắt không_sánh loreal trang_điểm mắt đồ chống loreal lớp dầu_tẩy không_bị mắt mắt mascara tốt ưu_điểm không_bị nhớt loreal trang_điểm đậm_không_nên,19/05/2024,10:49,3,422204906,464,negative,4,0
186,mịn hơi mỏng dập không_bị rách,5/8/2022,17:04,5,422203302,83,positive,1,0
706,hương dễ_chịu mát giá_thành ổn,28/04/2023,13:46,5,204100054,44,positive,1,0
534,chống nắng hài_lòng nhất_nè_dạ mặt_dưỡng ẩm không_bị_vón,3/6/2022,13:35,5,422216416,188,positive,1,0
669,thích,4/5/2023,19:26,5,100230056,23,positive,1,0
805,ổn tầm_giá rượu nhược_điểm hơi mắt_tẩy ẩm_mịn nhớt_í,12/9/2022,20:28,4,422202151,179,positive,1,0
3185,sạch ẩm_mềm không_bết_dính giá_thành,9/2/2020,20:15,5,345800001,72,positive,0,0
1240,mịn không_sơ thấm không_bị,16/07/2023,15:09,5,422212333,56,positive,1,0
1995,thiên_khô nhạy_cảm ạ_dịu nhẹ tốt í chất_lượng giá_cả,27/11/2022,9:34,5,249500019,144,positive,1,0
792,sạch rát không_phù_hợp nhạy_cảm,12/4/2021,1:40,3,422211195,85,negative,1,1
4233,không_đáp_ứng đợi,26/10/2018,1:13,2,248700075,56,negative,0,0
3106,bôi hơi bết chút_xíu dậy ẩm tốt,13/06/2023,0:36,5,204100013,80,positive,1,0
291,hơi tốt,10/5/2021,13:05,5,422204259,30,positive,1,0
1024,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:16,5,308500013,48,positive,1,0
1047,cứu mụn nhạy_cảm,20/04/2022,12:38,5,422200236,66,positive,0,0
1387,sài hỗn_hợp thiên_dầu không_bết_rít thấm_dưỡng ẩm tốt mềm mịn tróc mũi mùa đông hợp hơi_chát htmg đỉnh sài hủ tuýt,28/12/2021,21:08,5,422200306,240,positive,2,1
292,kbiet đầu_hàng hasaki khoản hơi lằng_nhằng hơi,18/04/2021,22:45,5,205100136,138,positive,0,0
2613,nhạy_cảm cân_nhắc rửa căng,11/5/2022,21:40,2,422203506,46,negative,0,0
2871,sữa rửa sạch,5/12/2020,17:40,5,308500001,34,positive,0,0
2330,dễ_dàng thoải_mái thư_giãn,3/5/2023,16:20,5,422202253,48,positive,1,0
1800,chất_lượng bình kỳ_vọng,11/4/2023,15:55,2,422206537,48,negative,0,0
134,tặng quà,20/07/2023,15:03,5,205100136,61,positive,0,0
1001,chữ đổ không_kiềm hẳn tầm_tiếng hơi dày bôi_hơi nặng_mặt tệp đỡ hoàn_thành đẹp cà_filter hơi bết đeo_khẩu tóm_lại,30/08/2023,21:09,4,422200236,289,positive,0,1
2598,mềm tốt,9/10/2018,14:43,5,207500001,23,positive,1,0
830,texture mỏng thấm nâng tông_nhẹ hầu_như suốt kiềm xỉn không_bị vàng cổ_áo đợt hơi,18/05/2024,20:14,5,422218358,244,positive,1,0
188,cám_ơn senka_mẫu vọng tốt,21/10/2022,12:06,5,223600026,71,positive,1,0
2587,hồi đá kích_ứng đỏ tý đỡ vòi thích cực_kỳ,15/03/2022,0:24,5,100150091,74,positive,1,0
1564,serum dịu nhẹ túi tiền_của thử,7/2/2022,20:43,5,211300007,116,positive,0,0
545,mặt_nạ tác_dụng thải độc_không_mà đắp,15/05/2021,20:22,4,365000020,83,positive,0,0
2285,độ bọt tốt ẩm_mượt hương thơm được_giá tốt cành ưng thích,9/11/2023,20:15,5,422205932,167,positive,5,0
75,chê đỉnh chân_ái đời,13/09/2021,8:19,5,100230056,87,positive,1,0
4200,sản_phẩm_chất thấm kiềm tốt lỗ chân lông_ổn bôi bọt nhẹ,19/12/2023,14:26,5,422214342,91,positive,2,0
344,trực_tuyến,20/12/2019,20:09,3,422211447,51,negative,0,0
1425,mụn bé rửa mịn không_gây khô hình_như bé,11/4/2021,1:25,5,422217029,146,positive,0,0
1464,serum gọi_là rẻ_siêu_bèo căng không_độ trầm_trọng nổi mụn,22/03/2022,1:03,1,204900128,192,negative,1,0
212,không_xài nhờn_rít bôi lớp không_điểm tây chống nắng không_hợp,23/03/2022,16:18,3,205100146,183,negative,0,3
58,thấm ẩm tốt nhạy_cảm,12/5/2022,7:54,5,318900011,43,positive,1,0
3489,ưng chết gôm giả thử liên_tục chết chất_gôm rửa sạch chất_gôm hầu_như rửa sạch serum siêu_sạch sạch kít nhẹ_tênh độ hồi ẩm_mịn đắp mặt_nạ hấp_thụ sạch,26/07/2018,8:20,5,222600006,507,positive,1,0
2812,hài_lòng_sản tốt,21/06/2020,19:15,5,100180113,47,positive,1,0
3159,tầm trộm_vía hợp giúp mụn ẩn_sợi bã nhờn htd,16/08/2024,17:39,5,345800001,178,positive,0,0
2201,thắc_mắc nắp nắp đậy hở nắp đợt,28/01/2022,8:09,5,249500021,143,positive,0,0
702,thích hasaki,28/04/2023,19:01,5,200400004,49,positive,1,0
240,đóng kĩ_hàng,19/10/2021,10:19,5,205100146,36,positive,0,0
1149,không_thấy tặng,11/1/2023,15:22,5,200900037,29,positive,0,0
2419,thử êm dễ_chịu,3/11/2021,22:17,5,422205164,61,positive,0,0
1033,dễ_dàng thoải_mái thư_giãn,27/04/2023,13:48,5,308500015,49,positive,1,0
1407,đổi mẫu thành_phần bha nhạy_cảm mụn_ẩn cân_nhắc thiệt_tình,29/04/2024,22:28,4,293500006,157,positive,0,0
624,thấm,17/11/2021,1:05,5,253900006,10,positive,0,0
399,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:30,5,422205163,47,positive,1,0
672,thích hasaki,4/5/2023,19:05,5,100230056,47,positive,1,0
2362,dễ_dàng thoải_mái thư_giãn,30/04/2023,14:35,5,422205160,47,positive,1,0
2092,êi đọc không_bị khô sạch,30/08/2023,22:35,5,422211501,100,positive,1,0
402,sữa rửa tốt sạch mụn mịn,15/04/2023,23:04,5,422208973,44,positive,1,0
1631,dậy môi_mềm vscn khô căng môi mốc trắng môi hút ẩm ngược_lại í mediheal,20/09/2024,9:00,3,422218746,188,negative,0,0
662,đỉnh ní,11/6/2023,12:20,5,100230056,34,positive,1,0
107,thương_hiệu,5/12/2023,11:04,5,205100136,29,positive,0,0
2378,mát dễ_chịu hiệu_quả tuần,29/04/2023,16:07,5,308500004,57,positive,1,0
2184,siêu_dầu màu_nhiên hơi nâng tông tím kiềm hiệu_chỉnh không_nâng_tông,9/6/2024,15:28,5,422207414,177,positive,0,0
152,hà rivew_ngợi yên_tâm nhạy_cảm ấm yên_tâm,2/3/2023,21:47,5,422211446,137,positive,2,0
3561,hút nhân mụn tốt mụn bể chắn mụn sưng bụi bẩn đơn hộp,29/06/2019,19:01,5,100250032,125,positive,2,0
2358,dễ_dàng thoải_mái thư_giãn,30/04/2023,17:55,5,422205160,47,positive,1,0
704,dễ_dàng thoải_mái thư_giãn,28/04/2023,11:39,5,308500018,47,positive,1,0
1465,tốt mụn bớt mụn không_huyên mà_còn nổi mụn ồ_ạt ám_ảnh,17/03/2022,7:17,2,204900128,168,negative,1,0
231,tốt,26/03/2022,22:31,5,422220469,23,positive,1,0
686,hương dễ_chịu mát thành ổn,30/04/2023,11:19,5,204100054,46,positive,1,0
3582,mặt_nạ mỏng nhẹ mát_đắp độ_ẩm nhẹ_nhiên mặt_nạ nồng_hơi hắc không_tự_nhiên giá_thành rẻ,31/07/2024,13:31,5,422205804,141,positive,1,0
2214,sữa chống nắng dầu_xài,15/01/2021,14:53,5,422203146,45,positive,0,0
1508,căng mềm hẳn,9/4/2024,15:18,5,422206035,85,positive,0,0
3595,chất_lượng không_đặc_biệt,16/12/2022,9:35,3,371600006,75,negative,0,1
3834,vết mụn viêm nghỉ_tính mụn thử đêm mụn đỡ tốn_kém,3/9/2024,17:24,5,226200018,136,positive,0,1
1294,cực_kỳ nhạy_cảm ổn không_kích_ứng,29/03/2022,16:52,5,422204388,87,positive,1,0
141,sạch tốt xám,2/5/2023,0:59,4,422211447,42,positive,1,0
2447,miếng mụn bớt sưng chỗ mũi hơi ngắn,18/07/2020,11:54,5,422205163,119,positive,1,0
1056,mắt lỡ đụng đẫm mắt không_có_tẩy sạch trộm_vía mụn ẩn_trang_điểm hằng chân_ái loreal loreal đắt,23/07/2024,10:40,5,422220606,252,positive,0,0
1391,thấm mà_còn thơm mướt mịn hẳn kiềm,11/12/2021,15:24,5,422200306,95,positive,1,0
4066,rửa mềm mịn không_bị khô sạch dầu_thừa mụn đen,7/10/2023,16:41,5,422209042,99,positive,1,0
3066,tốt giá_cả hợp_lý thấm,22/10/2020,21:22,5,224100019,48,positive,1,0
3399,dúng tốt châm chích nhẹ đắp rửa mịn,30/07/2024,21:22,5,422204659,80,positive,1,0
121,mụn serum êm dịu vết mụn,19/11/2023,11:32,5,422204795,73,positive,0,0
1596,tuyệt_vời thức xấu hoắc niacinamide hyluaric acid đêm ẩm_đẹp liền,29/12/2022,14:06,5,422204231,106,positive,1,0
3715,tự_động khô căng chân_ái,22/01/2021,9:46,5,422218905,54,positive,0,0
3047,sài êm,6/5/2024,16:52,5,422203645,6,positive,0,0
1377,mặt_nạ độc_lạ chèn_miếng mặt_nạ đắp mềm mịn thử,17/03/2024,20:33,5,422216266,138,positive,0,0
1417,rửa thoải_mái không_bị khô kết_hợp loreal sạch thoải_mái hương đôi_lúc không_hợp mũi công_dụng tốt,15/07/2022,18:15,5,422217029,230,positive,4,1
1078,hasaki bình_luận sài mẹ sài không_ôm vọng tầm thâm_nám khó_trị trộm_vía mẹ phản_hồi hàng_xóm nám mờ trắng hộ mẹ chống nắng_tẩy đắp mặt_nạ khuyến_khích sài thử,29/06/2023,11:21,5,422206645,422,positive,0,0
2788,thây xẹp cồi hiệu_quả mụn trắng_xẹp sưng viêm hơi,12/2/2022,11:17,5,422203449,165,positive,2,0
4268,lỗ chân_lông lcl hẳn tưoi tắn mát,17/05/2024,13:38,5,204100078,84,positive,0,0
1272,bé không_cửa,11/12/2023,9:05,5,204900009,34,positive,0,0
2550,lọ yên_tâm eucerin acne thích khoản mụn kiềm má mùa hè kết_hợp clearing đối_xử giúp cồi mụn khô mụn thâm_lỗ chân lông ngăn mụn,11/11/2020,23:14,5,204100018,290,positive,2,0
1263,nakuro thât_sư thất_vọng tràm trà mụn cưc hiệu_quả nặn mụn đắp không_sưng thâm nakuro nốt thâm_tiếc,30/03/2021,14:10,5,422205164,217,positive,2,1
1344,không_hề quảng_cáo,6/6/2021,14:35,1,204100018,50,negative,0,0
4400,không_thực hài_lòng không_giống,24/09/2021,20:16,2,248700042,59,negative,0,0
606,chân_ái nâng hơi thấm đỡ kiềm,29/10/2022,6:53,5,253900006,110,positive,0,0
1278,sạch tiếp,29/03/2022,15:01,5,422216603,42,positive,0,0
2336,rẻ_thích trắng cồn mắt không_nổi,30/06/2021,17:51,4,365000013,93,positive,3,0
1494,tốt_khuyên mụn nguyên_rửa toner mụn kết_quả tốt sửa,14/06/2020,14:52,5,422210980,139,positive,2,0
184,ưng bôi tiếng tí,4/9/2022,20:00,5,422215804,79,positive,1,0
692,dễ_dàng thoải_mái thư_giãn,30/04/2023,16:22,5,422205160,47,positive,1,0
2035,đồ tư_vấn nhiệt_tình ghê_chốt đơn thử bôi thấm không_gây khô bết dính nâng_tông ổn không_kích_ứng,25/10/2022,10:39,5,422203145,216,positive,1,0
2329,dễ_dàng thải mái thư_giãn dễ_chịu,3/5/2023,17:12,5,308500013,85,positive,0,0
23,tốt_hợp dầu_hợp mùa hè khô mùa đông sợ không_đủ độ_ẩm ẩm không_trắng khô không_hề lớp màn nhớt,4/9/2023,10:14,5,208000001,188,positive,1,0
2675,rách,10/8/2021,16:19,4,243300007,35,positive,0,0
1670,đặc thấm không_nhờn mụn thích,9/12/2021,11:18,5,318900005,78,positive,1,0
3660,boby hạt thô cân_nhắc nhạy_cảm,21/11/2022,8:44,3,207300009,104,negative,0,0
3681,chất_lượng bình_thường ấn_tượng,19/05/2022,21:23,3,249500013,70,negative,1,0
3601,ưng mềm môi_dưỡng ổn,24/02/2023,16:28,5,225200015,30,positive,2,0
1315,sài mụn kiên_trì mụn hẳn,9/2/2022,0:53,5,253900004,67,positive,0,0
3165,ẩm ổn trị mụn hiệu_quả mờ_nhạt hiệu_quả toner hợp_lí,14/05/2022,16:31,3,345800001,212,negative,3,0
1242,không_bị xơ_bông ổn,10/7/2023,13:23,5,422222535,37,positive,2,0
2077,chân_ái lịch chống nắng nâng tông,30/06/2019,14:18,5,422203145,59,positive,0,0
1377,mặt_nạ lạ móc lớp đắp cằm đắp mềm_mại,17/10/2024,19:39,5,308500018,132,positive,0,0
3959,bí thấm quảng_cáo nặng_mặt lớp nhờn thạch_nghệ thấm thoáng,17/07/2023,14:52,4,422205673,103,positive,0,0
258,rẻ_tẩy sạch,31/07/2021,11:46,5,422211447,65,positive,1,0
1653,hasaki hơi thất_vọng hộp xộc_xệch dính bụi dơ cũ sài hơi luợng,6/12/2022,22:59,4,318900019,248,positive,0,1
2633,hỗn_hợp thiên_dầu kiềm tốt rẻ,25/06/2023,8:24,5,422208345,66,positive,2,0
2672,đợt mỏng mỏng,17/12/2021,10:18,2,422203807,66,negative,0,0
2300,thử xịt mát thoải_mái không_mùi rửa,10/3/2018,14:22,5,100150059,97,positive,1,0
671,thích hasaki,4/5/2023,19:05,5,422216594,41,positive,1,0
1344,hộp đựng hơi móp_xíu vận_chuyển hơi quấn túi hơi kỹ_gỡ lớp băng mệt_xỉu mặt_nạ tặng kèm quấn túi hơi hashaki đóng_gói ưng_ý chất_lượng không_bàn_cãi khâu đóng_gói chăm_sóc,22/10/2020,15:03,5,422211878,377,positive,2,0
800,chê êm,4/12/2020,12:23,5,200400004,38,positive,0,0
1477,ổn hơi khô kèm_dưỡng ẩm,19/09/2021,19:35,5,204900159,90,positive,1,0
2927,mặt_nạ tiếc_chất chất_dư đắp mặt_nạ ẩm tốt mụn nội_tiết trộm_vía đắp dịu dịu,29/04/2024,23:25,5,422209704,196,positive,1,0
2646,ok xài_mê,1/3/2022,7:51,5,422203301,64,positive,0,0
692,dễ_dàng thoải_mái thư_giãn,30/04/2023,16:22,5,422202253,47,positive,1,0
3812,rẻ tốt không_bị rách,13/01/2024,12:03,5,422205181,45,positive,3,0
1103,hồi mụn viêm má đối_xử azelaic_acid êm thích í thích rcm,6/2/2023,20:15,5,422204657,301,positive,2,0
1157,tím đậm mụn trộm_vía đắp ưng lành_tính nhièu_dưỡng,30/05/2024,15:13,5,422207787,111,positive,1,0
3328,tệ lừa_đảo,17/12/2023,20:05,1,293500043,45,negative,0,2
383,tốt,31/10/2023,16:05,5,422208976,16,positive,1,0
2422,mặt_nạ tốt,2/9/2021,12:36,5,308500037,28,positive,1,0
128,xám dầu_tẩy sạch hơi nhớt tiếp_xúc,22/10/2023,15:21,4,422211446,106,positive,0,0
2349,dễ_dàng thoải_mái thư_giãn,1/5/2023,12:01,5,422205162,48,positive,1,0
1192,rẻ tuần mụn_sài không_hoàn thành gọi_là đỉnh mướt mượt_dữ nâng nhẹ,15/05/2022,14:31,5,422215804,145,positive,2,0
242,sợ tốt thẩm_thấu nhờn_rít khó_chịu,12/10/2021,17:26,5,422209663,64,positive,1,3
689,đỉnh vô mát,30/04/2023,20:01,5,422200236,27,positive,1,0
3896,hiệu_quả,8/10/2024,11:56,5,422211490,21,positive,1,0
1000,mụn_ẩn chữ không_phù_hợp hơi nóng nổi đống mụn nhận_xét xĩu khuyên mạng hỉu kĩ_loại hợp sài,15/08/2021,21:59,5,422207826,197,positive,1,1
2515,chất_lượng không_tốt không_khuyên,21/09/2018,11:32,1,422217292,49,negative,1,1
